s	r	d	f	mean	sd
0.1	0.0001	8	0.75	326944.8	69022.1217506388
0.1	0.0001	8	0.8	323928.8	130714.200044831
0.1	0.0001	8	0.85	291844.2	62256.2258232861
0.1	0.0001	8	0.9	315213.4	62659.1826458022
0.1	0.0001	8	0.95	300203	99682.7892226136
0.1	0.0001	8	1	314834.6	96034.5748438551
0.1	0.0001	8	1.05	233586.4	97259.2450980368
0.1	0.0001	8	1.1	242873	137973.315812877
0.1	0.0001	8	1.15	283948.2	86521.7957381838
0.1	0.0001	8	1.2	218055.4	98633.2998425988
0.1	0.0001	8	1.25	281634.4	96417.2983537705
0.1	0.0001	8	1.3	209155.4	66753.2885380189
0.1	0.0001	8	1.35	163082.8	96583.4753534993
0.1	0.0001	8	1.4	215043.6	135822.925514951
0.1	0.0001	8	1.45	247934.6	81005.2564457394
0.1	0.0001	8	1.5	224197.4	68224.6156796797
0.1	0.0001	9	0.1	1101597.2	73214.3261347122
0.1	0.0001	9	0.15	1028179	70106.2270643628
0.1	0.0001	9	0.2	831170.2	30048.0504751972
0.1	0.0001	9	0.25	730825.4	43638.750974793
0.1	0.0001	9	0.3	675981.2	85025.6171219004
0.1	0.0001	9	0.35	518461	75250.1229739859
0.1	0.0001	9	0.4	453315.2	94597.2792069624
0.1	0.0001	9	0.45	405310.6	108185.851083402
0.1	0.0001	9	0.5	461389.8	84092.3064243097
0.1	0.0001	9	0.55	377367.4	17318.2272718659
0.1	0.0001	9	0.6	263757.6	94458.5675682201
0.1	0.0001	9	0.65	296720	99776.1845572379
0.1	0.0001	9	0.7	332060.2	130152.572943296
0.1	0.0001	9	0.75	362424.6	52156.9254638346
0.1	0.0001	9	0.8	362635.8	101679.204590516
0.1	0.0001	9	0.85	264130.6	69269.4329660638
0.1	0.0001	9	0.9	310266	92898.6258133025
0.1	0.0001	9	0.95	207604	55098.3385303042
0.1	0.0001	9	1	244530	97298.8861046209
0.1	0.0001	9	1.05	194827.8	120447.903045923
0.1	0.0001	9	1.1	315255.8	69448.8149629639
0.1	0.0001	9	1.15	265794.8	90218.9366938006
0.1	0.0001	9	1.2	290966.6	92866.2627278604
0.1	0.0001	9	1.25	258249.4	48197.759240861
0.1	0.0001	9	1.3	238806	77047.0770010128
0.1	0.0001	9	1.35	232436.2	47186.0527334084
0.1	0.0001	9	1.4	254920.2	23640.8454451189
0.1	0.0001	9	1.45	127751	52942.9223371736
0.1	0.0001	9	1.5	214236.6	97718.9546517972
0.1	0.0001	10	0.1	1124340.2	35486.0064329589
0.1	0.0001	10	0.15	997392.2	120330.921257007
0.1	0.0001	10	0.2	801768	98584.9624253111
0.1	0.0001	10	0.25	774587.8	110574.646525142
0.1	0.0001	10	0.3	626144.2	89508.7580997524
0.1	0.0001	10	0.35	470357.2	54702.5621681471
0.1	0.0001	10	0.4	364024	92884.9431544209
0.1	0.0001	10	0.45	432724.4	103155.007474383
0.1	0.0001	10	0.5	395111.2	112558.546012997
0.1	0.0001	10	0.55	447752.2	52401.0374950726
0.1	0.0001	10	0.6	351739	97741.5473174023
0.1	0.0001	10	0.65	367208.4	120861.007886911
0.1	0.0001	10	0.7	295584.8	70646.1268418871
0.1	0.0001	10	0.75	262357.6	95184.105010448
0.1	0.0001	10	0.8	275867.8	134046.400948925
0.1	0.0001	10	0.85	164542.2	94005.4637548265
0.1	0.0001	10	0.9	335657.6	99577.1390683625
0.1	0.0001	10	0.95	279191.2	109955.542525877
0.1	0.0001	10	1	246611.2	46666.8319618977
0.1	0.0001	10	1.05	223682.2	56069.1302889567
0.1	0.0001	10	1.1	262074.8	67759.6366442442
0.1	0.0001	10	1.15	314132.2	72805.5341808574
0.1	0.0001	10	1.2	272024.4	75874.2793984892
0.1	0.0001	10	1.25	116968.4	59916.0278543229
0.1	0.0001	10	1.3	254963	106610.364256014
0.1	0.0001	10	1.35	266022.8	143102.670093049
0.1	0.0001	10	1.4	96007.6	72426.2350881226
0.1	0.0001	10	1.45	173560.8	106647.82499123
0.1	0.0001	10	1.5	271753	115321.00133627
0.1	0.001	1	0.1	1138761.4	24957.6891526439
0.1	0.001	1	0.15	1091799.6	64844.7594015122
0.1	0.001	1	0.2	1054188.8	54478.7117630364
0.1	0.001	1	0.25	941243	58549.6050439283
0.1	0.001	1	0.3	887548	36052.5451417788
0.1	0.001	1	0.35	866109.6	32227.4833432584
0.1	0.001	1	0.4	671379.75	57832.8214743799
0.1	0.001	1	0.45	711850	51540.6269267265
0.1	0.001	1	0.5	661486.8	111652.502016569
0.1	0.001	1	0.55	671840	26122.6018325128
0.1	0.001	1	0.6	580660.4	114508.960948216
0.1	0.001	1	0.65	455494.4	107667.612969918
0.1	0.001	1	0.7	512410.6	105347.480722797
0.1	0.001	1	0.75	475532	47221.5435537637
0.1	0.001	1	0.8	506018	71059.151824378
0.1	0.001	1	0.85	363331.2	72199.0529505755
0.1	0.001	1	0.9	441004.25	82298.6202568883
0.1	0.001	1	0.95	299941.2	97026.3832313665
0.1	0.001	1	1	377177	92136.1038442586
0.1	0.001	1	1.05	309609.2	70409.291521503
0.1	0.001	1	1.1	272827.8	71948.3223276262
0.1	0.001	1	1.15	348113	38711.4570172707
0.1	0.001	1	1.2	211735.2	52003.6584266915
0.1	0.001	1	1.25	262352.4	114746.035146492
0.1	0.001	1	1.3	287205.75	19962.1742975934
0.1	0.001	1	1.35	241347.8	72072.18663923
0.1	0.001	1	1.4	263646.8	57300.1414357766
0.1	0.001	1	1.45	229328.5	83880.3802015108
0.1	0.001	1	1.5	275479.4	78265.8535214432
0.1	0.001	2	0.1	1065194.2	47412.465451187
0.1	0.001	2	0.15	973220	70920.8105170831
0.1	0.001	2	0.2	844378.6	35205.4071449259
0.1	0.001	2	0.25	761014.5	75928.3401652506
0.1	0.001	2	0.3	679629.4	117462.219697399
0.1	0.001	2	0.35	595062.8	67133.1968534197
0.1	0.001	2	0.4	533838.4	54800.2613774788
0.1	0.001	2	0.45	430401.6	155918.948879987
0.1	0.001	2	0.5	371537.6	77765.1768379652
0.1	0.001	2	0.55	353007	67600.935949142
0.1	0.001	2	0.6	294816.4	46512.2739568815
0.1	0.001	2	0.65	345440.6	116962.327532586
0.1	0.001	2	0.7	299535.8	100108.871305994
0.1	0.001	2	0.75	280868.4	50524.5820827842
0.1	0.001	2	0.8	295311	62219.8914431711
0.1	0.001	2	0.85	220884	109226.639278154
0.1	0.001	2	0.9	216209.6	67617.3605891268
0.1	0.001	2	0.95	188573.2	69180.341069989
0.1	0.001	2	1	199219	82626.6635051906
0.1	0.001	2	1.05	197609	92828.2357173721
0.1	0.001	2	1.1	135120	38299.5748749252
0.1	0.001	2	1.15	260178.8	129932.933434753
0.1	0.001	2	1.2	220486.6	78190.6591009438
0.1	0.001	2	1.25	149741.2	54154.4450895769
0.1	0.001	2	1.3	197420.8	52113.3872297704
0.1	0.001	2	1.35	214609.6	48592.0591767832
0.1	0.001	2	1.4	176385.6	87111.6821892449
0.1	0.001	2	1.45	177264.4	73649.4258513941
0.1	0.001	2	1.5	153156	47882.3831821266
0.1	0.001	3	0.1	1044228	38061.2232120829
0.1	0.001	3	0.15	890427.2	73703.9075935598
0.1	0.001	3	0.2	837171	56283.8054612515
0.1	0.001	3	0.25	674592.4	92149.9623843656
0.1	0.001	3	0.3	551012	41862.2329456994
0.1	0.001	3	0.35	407310.6	81014.3407221215
0.1	0.001	3	0.4	465131.4	43276.3994648353
0.1	0.001	3	0.45	338165	85861.2502191763
0.1	0.001	3	0.5	294968.2	73716.9067213214
0.1	0.001	3	0.55	265748.4	64838.5198554069
0.1	0.001	3	0.6	285453.2	53206.7629212678
0.1	0.001	3	0.65	231942.6	39716.0948211175
0.1	0.001	3	0.7	239621.4	44340.2993747223
0.1	0.001	3	0.75	175326.2	45281.9720303787
0.1	0.001	3	0.8	245138.2	43799.9455771351
0.1	0.001	3	0.85	154474.2	60393.6021492343
0.1	0.001	3	0.9	135162.8	74216.5992575785
0.1	0.001	3	0.95	192044.6	85317.0425286765
0.1	0.001	3	1	229233.2	52781.5877381497
0.1	0.001	3	1.05	173385.2	55233.6966186403
0.1	0.001	3	1.1	121603.2	55328.8782297274
0.1	0.001	3	1.15	88722	60546.0962374949
0.1	0.001	3	1.2	95650.2	33898.844696538
0.1	0.001	3	1.25	172686	91803.7208614117
0.1	0.001	3	1.3	121917.8	20027.6447681698
0.1	0.001	3	1.35	111772.2	59607.9153649916
0.1	0.001	3	1.4	148617.6	91360.8997101057
0.1	0.001	3	1.45	124475.8	69436.7337463392
0.1	0.001	3	1.5	148018.8	89617.5694970579
0.1	0.001	4	0.1	995480.2	24709.8451747477
0.1	0.001	4	0.15	856027.6	98860.925598742
0.1	0.001	4	0.2	663884.2	110387.383854134
0.1	0.001	4	0.25	543837	90035.3898819792
0.1	0.001	4	0.3	465589	56051.7153849907
0.1	0.001	4	0.35	347997.8	45480.4979453831
0.1	0.001	4	0.4	298432	37967.8393064446
0.1	0.001	4	0.45	282768.4	98034.8470383873
0.1	0.001	4	0.5	223714.8	72927.9921001531
0.1	0.001	4	0.55	248255.2	39720.4828742048
0.1	0.001	4	0.6	224292.8	92804.5691534636
0.1	0.001	4	0.65	211915.8	61987.5058875577
0.1	0.001	4	0.7	174947.8	31013.5278186794
0.1	0.001	4	0.75	238651	87199.66883194
0.1	0.001	4	0.8	155913.2	68795.7864942323
0.1	0.001	4	0.85	187917.6	63178.8212887832
0.1	0.001	4	0.9	175726.6	85630.7369642467
0.1	0.001	4	0.95	159749.4	60009.4767669241
0.1	0.001	4	1	106532.6	39539.9244541514
0.1	0.001	4	1.05	114616.2	62183.9676874996
0.1	0.001	4	1.1	196771	14092.2469606518
0.1	0.001	4	1.15	130035.6	80662.7154529278
0.1	0.001	4	1.2	91369.6	24475.0253082607
0.1	0.001	4	1.25	101128.8	45714.8975297988
0.1	0.001	4	1.3	112786.2	83172.3075894856
0.1	0.001	4	1.35	147529.8	51012.790891697
0.1	0.001	4	1.4	104759.8	36409.4357682181
0.1	0.001	4	1.45	102412	46847.9273479628
0.1	0.001	4	1.5	138749	35338.0452317329
0.1	0.001	5	0.1	936031.4	63468.5502106358
0.1	0.001	5	0.15	785129.8	106528.207050339
0.1	0.001	5	0.2	592622.6	59457.613617097
0.1	0.001	5	0.25	458109.4	107850.074474893
0.1	0.001	5	0.3	419968	58624.2603194275
0.1	0.001	5	0.35	356332.2	96636.0026706403
0.1	0.001	5	0.4	324732.6	55234.5135747569
0.1	0.001	5	0.45	201227.8	56138.0263792734
0.1	0.001	5	0.5	259006	46812.4203005997
0.1	0.001	5	0.55	181559.8	74667.4392179081
0.1	0.001	5	0.6	201898.2	67055.5603433451
0.1	0.001	5	0.65	183604.4	60313.2140234625
0.1	0.001	5	0.7	165197.8	46024.4745994998
0.1	0.001	5	0.75	145180.8	69574.8596503076
0.1	0.001	5	0.8	168960.2	46536.7149094132
0.1	0.001	5	0.85	191854.4	72392.8646362333
0.1	0.001	5	0.9	152872.4	38618.4067128617
0.1	0.001	5	0.95	101954.8	52278.477037496
0.1	0.001	5	1	115273.4	46927.3502793414
0.1	0.001	5	1.05	99345.2	62905.762207925
0.1	0.001	5	1.1	63521.8	40496.5918141268
0.1	0.001	5	1.15	132635	35095.8061255188
0.1	0.001	5	1.2	144719	41890.4104205246
0.1	0.001	5	1.25	143179.2	47015.5372675885
0.1	0.001	5	1.3	120384.4	51911.0315235596
0.1	0.001	5	1.35	107513.4	31690.4422096
0.1	0.001	5	1.4	91471	35410.6912556081
0.1	0.001	5	1.45	148189.8	62618.902003788
0.1	0.001	5	1.5	124616.6	30163.9683238131
0.1	0.001	6	0.1	949522.4	30558.92923255
0.1	0.001	6	0.15	742918.25	23883.5988638124
0.1	0.001	6	0.2	578019.8	78670.7202748265
0.1	0.001	6	0.25	373325.4	92839.1793944776
0.1	0.001	6	0.3	348194.4	71666.9400396026
0.1	0.001	6	0.35	286500.6	51122.215619435
0.1	0.001	6	0.4	276760.6	83533.8682753289
0.1	0.001	6	0.45	251501.4	53260.8197067976
0.1	0.001	6	0.5	193373.6	49866.9770714047
0.1	0.001	6	0.55	176039.4	51294.2195675107
0.1	0.001	6	0.6	168040	46084.3551674535
0.1	0.001	6	0.65	164720.8	26091.5691241443
0.1	0.001	6	0.7	129172	53338.151340293
0.1	0.001	6	0.75	139533.8	51303.8182376322
0.1	0.001	6	0.8	166939.6	46235.5668229557
0.1	0.001	6	0.85	145509.4	73211.6910161212
0.1	0.001	6	0.9	139830.6	51642.271234329
0.1	0.001	6	0.95	120530.8	45304.3993819585
0.1	0.001	6	1	104438.2	40275.0839075476
0.1	0.001	6	1.05	71057.6	61715.9539652431
0.1	0.001	6	1.1	98825	42453.873203749
0.1	0.001	6	1.15	165638.4	69423.5617858951
0.1	0.001	6	1.2	61881.8	50573.3226845933
0.1	0.001	6	1.25	188337.8	47140.2536921472
0.1	0.001	6	1.3	94578.8	34728.6113019222
0.1	0.001	6	1.35	125286.2	44619.7987328495
0.1	0.001	6	1.4	91653.6	50761.1874865039
0.1	0.001	6	1.45	88533	59668.7817137236
0.1	0.001	6	1.5	106293	70546.066121365
0.1	0.001	7	0.1	942929.2	37793.396848656
0.1	0.001	7	0.15	642348.8	62707.412472211
0.1	0.001	7	0.2	489527.8	79540.97590651
0.1	0.001	7	0.25	429471.4	72723.7373258553
0.1	0.001	7	0.3	321554	85590.7464834838
0.1	0.001	7	0.35	308030.8	47468.4840769115
0.1	0.001	7	0.4	245358.2	41239.3392255502
0.1	0.001	7	0.45	200753.8	54117.657581976
0.1	0.001	7	0.5	213240	68332.9512168178
0.1	0.001	7	0.55	132858.6	29795.4982076152
0.1	0.001	7	0.6	154766	39628.9572156523
0.1	0.001	7	0.65	144879.2	42756.7262890881
0.1	0.001	7	0.7	183217.4	59209.1132499044
0.1	0.001	7	0.75	132521.8	45910.4809750453
0.1	0.001	7	0.8	86104.8	26333.3730494215
0.1	0.001	7	0.85	128400.8	56039.1420041385
0.1	0.001	7	0.9	114234.2	65502.4013862087
0.1	0.001	7	0.95	109010.8	49186.4543564588
0.1	0.001	7	1	86878	46809.5145114751
0.1	0.001	7	1.05	105199	51119.8987557683
0.1	0.001	7	1.1	96012.4	37998.3261926101
0.1	0.001	7	1.15	108581.4	44318.5279159857
0.1	0.001	7	1.2	91969	53811.6342253234
0.1	0.001	7	1.25	89241.4	32917.4513387656
0.1	0.001	7	1.3	54431	32177.4031332549
0.1	0.001	7	1.35	105670.8	50748.7662525898
0.1	0.001	7	1.4	66286.4	26842.753782725
0.1	0.001	7	1.45	101984.2	44379.5160649595
0.1	0.001	7	1.5	92550.4	41879.0509376705
0.1	0.001	8	0.1	839947	75492.8701401662
0.1	0.001	8	0.15	648846.6	48047.8724548757
0.1	0.001	8	0.2	395788.6	47047.4774652159
0.1	0.001	8	0.25	371669.8	71512.4735172823
0.1	0.001	8	0.3	340711	50750.9726291034
0.1	0.001	8	0.35	274986.2	33242.2554734182
0.1	0.001	8	0.4	287343	59419.4602971114
0.1	0.001	8	0.45	216279.6	44724.8363198794
0.1	0.001	8	0.5	153649	47732.3503422993
0.1	0.001	8	0.55	165453.2	27066.5680676365
0.1	0.001	8	0.6	121506.8	52114.5682871882
0.1	0.001	8	0.65	136731.6	27741.5793249051
0.1	0.001	8	0.7	153813.2	51379.2929706122
0.1	0.001	8	0.75	98847.6	37330.9367661729
0.1	0.001	8	0.8	110181.2	34114.5138461623
0.1	0.001	8	0.85	94253.8	32814.5709062301
0.1	0.001	8	0.9	77644	34702.3569113108
0.1	0.001	8	0.95	74313.4	18446.038844153
0.1	0.001	8	1	112719.6	70078.7978452827
0.1	0.001	8	1.05	160185.4	44545.8803374678
0.1	0.001	8	1.1	122493.6	45099.2068781703
0.1	0.001	8	1.15	111564.4	48584.1785753346
0.1	0.001	8	1.2	82806.4	38851.180258005
0.1	0.001	8	1.25	119064.4	60942.3879827497
0.1	0.001	8	1.3	98706.8	52913.5394181867
0.1	0.001	8	1.35	80730.8	53599.1802937321
0.1	0.001	8	1.4	118344.6	60007.0415954661
0.1	0.001	8	1.45	88214	26523.3878680684
0.1	0.001	8	1.5	55359.2	32545.0180113639
0.1	0.001	9	0.1	805199.2	46938.4914985558
0.1	0.001	9	0.15	538854.75	31755.7085921177
0.1	0.001	9	0.2	388643	71442.7426041302
0.1	0.001	9	0.25	294069.6	83818.9958007133
0.1	0.001	9	0.3	261641.8	54363.3802311814
0.1	0.001	9	0.35	197240	41715.8550625539
0.1	0.001	9	0.4	183691.2	65426.941702635
0.1	0.001	9	0.45	194816.6	14821.4732277193
0.1	0.001	9	0.5	137113.4	73304.2176592862
0.1	0.001	9	0.55	187121.8	41566.8742024223
0.1	0.001	9	0.6	164995.8	39702.0486695586
0.1	0.001	9	0.65	122780.4	23967.0174414757
0.1	0.001	9	0.7	134320.6	58095.5248004526
0.1	0.001	9	0.75	131148.4	49354.948487867
0.1	0.001	9	0.8	135757	19522.0082471041
0.1	0.001	9	0.85	69312.8	20727.9332052185
0.1	0.001	9	0.9	66295	25002.6539471313
0.1	0.001	9	0.95	116283.6	73197.5123145589
0.1	0.001	9	1	68168.2	19950.8665014831
0.1	0.001	9	1.05	100499.6	79079.3122696448
0.1	0.001	9	1.1	108733.4	45922.9163777737
0.1	0.001	9	1.15	112704.2	46110.9341930957
0.1	0.001	9	1.2	63271.8	16775.0507885967
0.1	0.001	9	1.25	60610.4	41595.1155334373
0.1	0.001	9	1.3	72345.4	36705.6459014141
0.1	0.001	9	1.35	86449.8	81411.2628090242
0.1	0.001	9	1.4	68834.4	31945.7040467103
0.1	0.001	9	1.45	99424.4	39091.7096407921
0.1	0.001	9	1.5	103415.2	41180.1528962679
0.1	0.001	10	0.1	849065.75	39743.5249466816
0.1	0.001	10	0.15	500924.2	67380.7479311413
0.1	0.001	10	0.2	443039.2	39647.0104265126
0.1	0.001	10	0.25	329999	58495.9334894316
0.1	0.001	10	0.3	244922.4	65627.1039300074
0.1	0.001	10	0.35	208726.6	76043.6946224998
0.1	0.001	10	0.4	223035	61289.5104206258
0.1	0.001	10	0.45	185836.2	23018.9733081213
0.1	0.001	10	0.5	104484	60320.6372081728
0.1	0.001	10	0.55	147752.4	10062.401554301
0.1	0.001	10	0.6	163451.2	43371.2724710724
0.1	0.001	10	0.65	113945.2	32495.6720404426
0.1	0.001	10	0.7	139904.4	44210.4842343985
0.1	0.001	10	0.75	110009.6	34099.9373172444
0.1	0.001	10	0.8	117988.8	57186.4966382799
0.1	0.001	10	0.85	90285	23171.1061367385
0.1	0.001	10	0.9	50290.4	32994.9708446606
0.1	0.001	10	0.95	124161	30352.5394522435
0.1	0.001	10	1	76210.2	46061.8620222848
0.1	0.001	10	1.05	72891.8	24475.3410060003
0.1	0.001	10	1.1	71012.8	25395.4537537725
0.1	0.001	10	1.15	70737.4	52806.8178689078
0.1	0.001	10	1.2	81094.8	42025.0769441294
0.1	0.001	10	1.25	76524.4	44855.6730485677
0.1	0.001	10	1.3	99675.2	17737.5156366386
0.1	0.001	10	1.35	68566.6	36012.5042095103
0.1	0.001	10	1.4	68674	26049.0451034198
0.1	0.001	10	1.45	58859.8	36218.1475859824
0.1	0.001	10	1.5	91292.6	39614.4008491861
0.1	0.01	1	0.1	1059764	38545.2134200863
0.1	0.01	1	0.15	945356.2	15178.216857062
0.1	0.01	1	0.2	818030.6	32513.7871654472
0.1	0.01	1	0.25	789610.8	18370.748677177
0.1	0.01	1	0.3	730389.4	33942.3371652572
0.1	0.01	1	0.35	619199.6	28956.7651895028
0.1	0.01	1	0.4	606115.4	28473.7514605996
0.1	0.01	1	0.45	584491.2	73349.5626882669
0.1	0.01	1	0.5	499716	61992.549762048
0.1	0.01	1	0.55	449760.2	25287.850334894
0.1	0.01	1	0.6	423430.8	28685.9833814356
0.1	0.01	1	0.65	354642.4	35481.4023037422
0.1	0.01	1	0.7	299864.4	35772.6542576868
0.1	0.01	1	0.75	310843	46003.8210456479
0.1	0.01	1	0.8	282956.4	33555.2496077737
0.1	0.01	1	0.85	251052.6	39829.2266738886
0.1	0.01	1	0.9	225917.2	46009.6206435132
0.1	0.01	1	0.95	212673.8	29776.921354633
0.1	0.01	1	1	198342.2	25186.1661981335
0.1	0.01	1	1.05	142406.6	15629.6418717768
0.1	0.01	1	1.1	187334.8	55207.1911489799
0.1	0.01	1	1.15	155619.8	30553.8673519409
0.1	0.01	1	1.2	157998	42802.7459072429
0.1	0.01	1	1.25	165336.4	31737.4613956441
0.1	0.01	1	1.3	141666	52858.0570963406
0.1	0.01	1	1.35	125990.6	24654.6405741394
0.1	0.01	1	1.4	110327.4	34353.786665228
0.1	0.01	1	1.45	87322.6	25840.1212272698
0.1	0.01	1	1.5	100758.6	39313.8500867061
0.1	0.01	2	0.1	882003	32804.6239606553
0.1	0.01	2	0.15	766792.8	30561.4943443543
0.1	0.01	2	0.2	625582.8	43669.1813818395
0.1	0.01	2	0.25	566636	20470.7509095294
0.1	0.01	2	0.3	415205	18955.8015921248
0.1	0.01	2	0.35	391931.8	26567.9045346072
0.1	0.01	2	0.4	303241.6	34582.7110828518
0.1	0.01	2	0.45	264914.2	26842.8274024925
0.1	0.01	2	0.5	226761	32487.76731633
0.1	0.01	2	0.55	182373.8	53551.3525707801
0.1	0.01	2	0.6	178851	20113.9051802478
0.1	0.01	2	0.65	161472.5	41859.3612260149
0.1	0.01	2	0.7	107038.6	10568.8065286484
0.1	0.01	2	0.75	129490.2	30788.8826585182
0.1	0.01	2	0.8	107570.2	17391.3966017684
0.1	0.01	2	0.85	86700.8	47769.5085819396
0.1	0.01	2	0.9	80219.6	8909.43564093708
0.1	0.01	2	0.95	80727.8	32913.7930138719
0.1	0.01	2	1	64373	32025.0574144684
0.1	0.01	2	1.05	40178	13025.6826462186
0.1	0.01	2	1.1	68131.2	18965.9868121857
0.1	0.01	2	1.15	42010.6	14715.6985644583
0.1	0.01	2	1.2	75984	24010.9036647936
0.1	0.01	2	1.25	26299.4	12906.3631531117
0.1	0.01	2	1.3	59367	28674.7534601433
0.1	0.01	2	1.35	53674.2	21750.8304981672
0.1	0.01	2	1.4	49281.4	25262.6592313636
0.1	0.01	2	1.45	60793	49382.7106100911
0.1	0.01	2	1.5	51275.2	24367.0450354572
0.1	0.01	3	0.1	779335	25098.0197306481
0.1	0.01	3	0.15	595365.4	17400.1915575663
0.1	0.01	3	0.2	483501.2	30872.0176042966
0.1	0.01	3	0.25	355619.2	41366.8383341053
0.1	0.01	3	0.3	295483.8	8832.32869406478
0.1	0.01	3	0.35	249240.8	49098.128593257
0.1	0.01	3	0.4	215895.6	40627.4402472024
0.1	0.01	3	0.45	174826.6	55953.6614730439
0.1	0.01	3	0.5	104569.2	33539.1635041782
0.1	0.01	3	0.55	102767	21793.8509951775
0.1	0.01	3	0.6	100201.4	16910.3733441932
0.1	0.01	3	0.65	72383.8	27237.6786632048
0.1	0.01	3	0.7	58518	27252.5058370785
0.1	0.01	3	0.75	45839.2	22300.3512743634
0.1	0.01	3	0.8	56878.4	17535.8970754279
0.1	0.01	3	0.85	52989.2	25346.6855142837
0.1	0.01	3	0.9	46554.2	29541.0843971578
0.1	0.01	3	0.95	55348	11379.6002038736
0.1	0.01	3	1	55717.6	13232.6771380549
0.1	0.01	3	1.05	37350.2	22646.5835692715
0.1	0.01	3	1.1	67351	39101.5151560652
0.1	0.01	3	1.15	46033.6	24174.4063223898
0.1	0.01	3	1.2	23531	8930.5746287683
0.1	0.01	3	1.25	37076.8	22582.6191873308
0.1	0.01	3	1.3	54284.2	16475.0499774659
0.1	0.01	3	1.35	41755.4	17792.5167258598
0.1	0.01	3	1.4	21661.6	15282.9961800689
0.1	0.01	3	1.45	51208.8	47804.3144931501
0.1	0.01	3	1.5	32921.8	20826.6763973515
0.1	0.01	4	0.1	677958.6	21633.4563636974
0.1	0.01	4	0.15	461830.4	28982.8996451356
0.1	0.01	4	0.2	354871.2	14863.6075082734
0.1	0.01	4	0.25	246303.2	41935.5945964762
0.1	0.01	4	0.3	198627.4	24876.0697828254
0.1	0.01	4	0.35	178010.8	29793.8432324532
0.1	0.01	4	0.4	101990.6	9867.00922468404
0.1	0.01	4	0.45	103897.25	26449.5414362423
0.1	0.01	4	0.5	82166.8	24711.0693366354
0.1	0.01	4	0.55	62482.4	9416.45771189995
0.1	0.01	4	0.6	60862.2	21439.705906565
0.1	0.01	4	0.65	76924.2	42970.1905390237
0.1	0.01	4	0.7	50682	9367.85155732092
0.1	0.01	4	0.75	43180.6	20529.754256688
0.1	0.01	4	0.8	49900.4	10015.7194769023
0.1	0.01	4	0.85	27920	16962.5511053025
0.1	0.01	4	0.9	26777.2	12576.4585857864
0.1	0.01	4	0.95	20901	5829.31642647747
0.1	0.01	4	1	43893.6	13514.8630862469
0.1	0.01	4	1.05	38734	14785.4776047309
0.1	0.01	4	1.1	30119.6	14466.5540278257
0.1	0.01	4	1.15	27221.6	5002.70233373924
0.1	0.01	4	1.2	20302	11810.5719929223
0.1	0.01	4	1.25	32731.2	15903.5879021056
0.1	0.01	4	1.3	13932.4	10332.1142773394
0.1	0.01	4	1.35	11826.8	7924.83830497506
0.1	0.01	4	1.4	23587	14922.4752370376
0.1	0.01	4	1.45	22718.8	19915.3715646985
0.1	0.01	4	1.5	37333.4	23121.7291360313
0.1	0.01	5	0.1	635484	41144.8502634291
0.1	0.01	5	0.15	419330	38324.0101920454
0.1	0.01	5	0.2	265808.8	21092.1395728361
0.1	0.01	5	0.25	195700.4	31648.8831373241
0.1	0.01	5	0.3	146665	31124.5401122651
0.1	0.01	5	0.35	148668.6	36715.7003670092
0.1	0.01	5	0.4	103811.2	18926.9405388193
0.1	0.01	5	0.45	59892	16082.3795876108
0.1	0.01	5	0.5	59281.4	11514.7677979193
0.1	0.01	5	0.55	51415	19541.2744338746
0.1	0.01	5	0.6	37244.6	9786.85724019718
0.1	0.01	5	0.65	37057.2	13695.4590196897
0.1	0.01	5	0.7	48124.6	20980.2584026032
0.1	0.01	5	0.75	36965.2	16517.9342340379
0.1	0.01	5	0.8	33549.8	11651.5323009465
0.1	0.01	5	0.85	31612.4	11655.0562864364
0.1	0.01	5	0.9	37245	9381.81807540522
0.1	0.01	5	0.95	26590.8	9385.91006562496
0.1	0.01	5	1	45224	23013.8713475156
0.1	0.01	5	1.05	28091.4	12893.0776713708
0.1	0.01	5	1.1	29408.6	15295.2237590694
0.1	0.01	5	1.15	18126.2	9300.22252206903
0.1	0.01	5	1.2	24306.6	20247.7298342308
0.1	0.01	5	1.25	31500.4	30629.2568150127
0.1	0.01	5	1.3	26566.6	17466.2571674644
0.1	0.01	5	1.35	30354.4	14612.2076169209
0.1	0.01	5	1.4	16222	12633.6086689433
0.1	0.01	5	1.45	15354.4	10282.5879738517
0.1	0.01	5	1.5	17694.6	10768.6115465273
0.1	0.01	6	0.1	521724.8	27010.0282591485
0.1	0.01	6	0.15	336558.4	30886.9903266731
0.1	0.01	6	0.2	243138	13785.9185403077
0.1	0.01	6	0.25	150460.2	21421.2665302498
0.1	0.01	6	0.3	95216.2	28639.2878291343
0.1	0.01	6	0.35	77731.6	11933.9779386423
0.1	0.01	6	0.4	68243	15320.4417168697
0.1	0.01	6	0.45	50543	12254.563672363
0.1	0.01	6	0.5	46504.2	19776.2083059418
0.1	0.01	6	0.55	67591.6	37796.010342892
0.1	0.01	6	0.6	38325.2	15424.5037443673
0.1	0.01	6	0.65	29625.6	5600.69076453967
0.1	0.01	6	0.7	21221.2	6609.70466511175
0.1	0.01	6	0.75	26537.6	7280.99080070838
0.1	0.01	6	0.8	28600.4	18062.2875361899
0.1	0.01	6	0.85	40111.5	22727.8363081486
0.1	0.01	6	0.9	20718	10540.6111587517
0.1	0.01	6	0.95	36802	6695.35820550327
